name,sex,number_living
Ashauntee,f,10.91739
Ashaunti,f,370.73882000000003
Ashaureah,f,50.62496
Ashauria,f,9.9278
Ashawn,m,236.86361
Ashawna,f,106.20798
Ashawni,f,4.96725
Ashawnti,f,141.99851
Ashay,f,26.73593
Ashay,m,22.71906
Ashaya,f,106.28429
Ashayla,f,362.3231
Ashaz,m,124.10326
Ashburn,m,4.951499999999999
Ashby,f,717.35653
Ashby,m,1081.36884
Ashden,f,15.76889
Ashden,m,322.49976
Ashdon,m,248.91082
Ashdyn,f,5.9630399999999995
Ashdyn,m,35.75303
Ashe,f,165.06223
Ashe,m,294.90298
Ashea,f,68.18038
Ashee,f,4.9162
Asheena,f,28.52363
Ashelee,f,37.40985
Asheley,f,774.39508
Asheli,f,33.576859999999996
Ashelle,f,5.92986
Ashelly,f,31.69372
Ashely,f,6408.74407
Ashely,m,67.22245
Ashelyn,f,287.78528
Ashelynn,f,88.42524
Ashen,m,9.9671
Asher,f,1234.4823099999999
Asher,m,86538.27209
Ashera,f,4.968
Asherah,f,99.47342
Asheton,f,77.13774
Asheton,m,103.86979
Ashey,f,111.15544
Ashford,m,396.59261
Ashgan,f,4.9663
Ashi,f,22.80847
Ashia,f,2382.20509
Ashiah,f,73.50831
Ashiana,f,53.54978
Ashianna,f,4.9546
Ashika,f,255.40142
Ashilee,f,4.9351
Ashiley,f,10.82572
Ashim,m,5.9577599999999995
Ashima,f,80.40997
Ashini,f,4.96075
Ashir,m,146.03046
Ashira,f,546.11122
Ashirah,f,21.90126
Ashish,m,867.86579
Ashita,f,25.83515
Ashiya,f,464.10253
Ashiyah,f,190.80049
Ashja,f,5.94816
Ashka,f,31.75654
Ashkan,m,221.4611
Ashkii,m,17.86768
Ashkon,m,57.00317
Ashla,f,54.18621
Ashlae,f,4.9241
Ashlan,f,1008.8385000000001
Ashlan,m,54.55029
Ashland,f,659.24726
Ashland,m,157.29398
Ashlay,f,56.18806
Ashle,f,538.91094
Ashlea,f,3104.58701
Ashleah,f,175.65629
Ashlee,f,42854.87226
Ashlee,m,251.49266
Ashleeann,f,4.9202
Ashleen,f,574.18861
Ashleey,f,17.77832
Ashleh,f,10.84508
Ashlei,f,2017.26636
Ashleigh,f,31394.72424
Ashleigh,m,80.89128
Ashlely,f,4.91205
Ashlen,f,1050.12212
Ashlen,m,12.82708
Ashlesha,f,4.9732
Ashley,f,842204.24129
Ashley,m,13796.82438
Ashleyann,f,311.07227
Ashleyanne,f,66.167
Ashleyelizabeth,f,7.87232
Ashleykate,f,4.9589
Ashleylynn,f,33.51902
Ashleymae,f,27.71129
Ashleymarie,f,351.84643
Ashleyn,f,52.63024
Ashleynicole,f,236.4936
Ashleyrae,f,4.94155
Ashleyrose,f,31.638370000000002
Ashli,f,5617.96596
Ashlie,f,9886.09908
Ashlie,m,4.8259
Ashliegh,f,412.69704
Ashlii,f,5.91348
Ashlin,f,2493.32825
Ashlin,m,151.86161
Ashling,f,314.26007
Ashlinn,f,333.6711
Ashliy,f,4.9652
Ashlley,f,102.84044
Ashlly,f,10.91884
Ashlon,f,67.34542
Ashlon,m,4.9572
Ashlund,m,4.9384
Ashly,f,11489.646420000001
Ashly,m,117.72138
Ashlye,f,386.29993
Ashlyn,f,46762.18681
Ashlyn,m,53.50978
Ashlynd,f,239.05408
Ashlyne,f,420.37376
Ashlynn,f,24851.88878
Ashlynn,m,11.89581
Ashlynne,f,1602.28144
Ashmeet,f,5.96406
Ashmi,f,70.55704
Ashmir,m,5.0
Ashmit,m,43.64767
Ashmita,f,33.78281
Ashna,f,634.44583
Ashneel,m,10.725629999999999
Ashney,f,4.9279
Ashni,f,77.43948
Ashok,m,247.04767999999999
Ashoka,m,9.9344
Ashon,m,349.19551
Ashonda,f,35.13758
Ashonna,f,16.87266
Ashonta,f,23.72234
Ashonte,f,106.97039
Ashonti,f,228.11993999999999
Ashor,m,22.843249999999998
Ashot,m,96.37164
Ashraf,m,861.56186
Ashriel,m,14.912279999999999
Ashrit,m,5.9568
Ashrita,f,70.55032
Ashrith,m,232.51369
Ashritha,f,77.52304
Ashriya,f,14.918050000000001
Ashston,m,19.718
Ashtan,f,117.77484
Ashtan,m,129.94118
Ashten,f,1139.22731
Ashten,m,1288.41311
Ashtian,m,77.37838
Ashtin,f,1201.52016
Ashtin,m,1481.62067
Ashtion,m,5.94558
Ashton,f,19139.59414
Ashton,m,80662.96617
Ashtrid,f,4.9726
Ashtun,m,36.69737
Ashtyn,f,6131.38191
Ashtyn,m,1785.74054
Ashtynn,f,324.9264
Ashtynn,m,25.88117
Ashuna,f,4.9639
Ashunta,f,9.84185
Ashunte,f,38.669799999999995
Ashunti,f,298.43689
Ashur,m,670.30142
Ashura,f,4.94445
Ashutosh,m,60.45059
Ashvath,m,69.51735
Ashvi,f,71.67305999999999
Ashvik,m,256.44647
Ashvika,f,85.56043
Ashvin,m,177.93558
Ashvith,m,12.9193
Ashwanth,m,6.953939999999999
Ashwaq,f,54.6867
Ashwath,m,205.53051
Ashwika,f,119.30165
Ashwin,m,2086.9541
Ashwini,f,147.75062
Ashya,f,429.77433
Ashyah,f,92.37939
Ashyia,f,133.10345
Ashyiah,f,4.9663
Ashyla,f,103.35392
Ashyr,m,135.14419
Ashyra,f,101.31981
Ashyria,f,4.9639
Asia,f,31822.53134
Asia,m,191.03844999999998
Asiah,f,1675.7126
Asiah,m,665.2613200000001
Asialyn,f,30.750040000000002
Asialynn,f,27.83025
Asiamarie,f,5.961600000000001
Asian,f,15.79157
Asian,m,10.8067
Asiana,f,416.76264
Asianae,f,81.40479
Asianah,f,4.9692
Asianay,f,4.9692
Asiane,f,4.9663
Asianna,f,378.91382
Asiaonna,f,4.96075
Asie,f,12.80274
Asie,m,14.670200000000001
Asiel,f,5.96358
Asiel,m,692.05377
Asier,m,143.21379000000002
Asif,m,567.44989
Asiha,f,14.6829
Asija,f,33.73308
Asijah,f,54.58883
Asil,f,10.93761
Asil,m,44.76091
Asilee,f,4.71143
Asim,m,1153.35535
Asima,f,4.9726
Asimina,f,10.672460000000001
Asina,f,6.0
Asinat,f,6.9634599999999995
Asir,m,310.19669
Asira,f,17.92871
Asire,m,36.817710000000005
Asis,m,4.96095
Asisha,f,5.84868
Asiya,f,2097.83753
Asiyah,f,1460.58733
Asiyah,m,114.36184
Asja,f,353.78277
Asjah,f,198.34637
Asjha,f,27.78382
Asjia,f,72.38888
Askari,m,237.98916
Askia,m,322.63971
Aslam,m,40.78129
Aslan,f,89.4419
Aslan,m,1044.45081
Aslean,f,11.80275
Aslee,f,26.78369
Asleigh,f,11.81111
Asley,f,596.53583
Aslhey,f,5.9529
Asli,f,345.80534
Aslihan,f,10.97635
Aslin,f,174.79894
Aslinn,f,4.97635
Asly,f,85.50322
Aslyn,f,391.4265
Aslynn,f,302.11252
Asma,f,2371.4327
Asmaa,f,882.26304
Asmah,f,4.9726
Asmahan,f,14.806750000000001
Asmar,m,169.44035
Asmara,f,141.11216
Asmi,f,159.13867
Asmir,m,30.668999999999997
Asmita,f,51.62731
Asmitha,f,5.9607
Asmodeus,m,5.0
Asna,f,81.45536
Asohn,m,11.966280000000001
Ason,m,379.96798
Asoni,f,5.96448
Asonte,f,5.93976
Asonte,m,9.865499999999999
Aspacia,f,1.2622200000000001
Aspasia,f,181.07236
Aspen,f,20777.57152
Aspen,m,2286.88303
Aspenn,f,5.96646
Aspin,f,80.32069
Aspyn,f,3007.13146
Aspyn,m,68.6249
Aspynn,f,225.80901999999998
Asra,f,358.82847
Asrah,f,5.0
Asrar,f,4.9692
Asriel,f,11.88528
Asriel,m,142.05769
Asrith,m,9.9365
Assa,f,29.81397
Assad,m,263.23577
Assael,m,36.64508
Assaf,m,5.92608
Assan,m,21.86545
Assandra,f,4.9241
Assane,m,34.78612
Assante,m,32.31013
Assata,f,665.6104
Asser,m,138.20124
Assetou,f,20.87054
Assia,f,69.44547
Assiah,m,22.9036
Assiatou,f,23.89346
Assie,f,4.98398
Assil,f,5.9671199999999995
Assitan,f,14.8958
Assiya,f,5.9671199999999995
Assma,f,4.96075
Assunta,f,528.55636
Assyria,f,116.14985
Asta,f,137.59024
Asta,m,62.8216
Astacia,f,45.39705
Astara,f,55.739599999999996
Astaria,f,73.55682
Astasia,f,49.53463
Astella,f,185.18801
Astelle,f,9.9748
Asten,f,7.84552
Asten,m,39.62792
Aster,f,539.81927
Aster,m,140.73687999999999
Asteria,f,105.61428
Astha,f,96.30949
Asthon,m,10.917750000000002
Asti,f,66.04282
Astin,f,154.66107
Astin,m,416.08275
Astley,m,4.89455
Aston,f,189.1825
Aston,m,2642.0183
Astor,f,9.9458
Astor,m,172.41934
Astoria,f,473.27346
Astou,f,103.36549
Astra,f,587.07708
Astraea,f,403.17284
Astraeus,m,16.932299999999998
Astraia,f,12.93476
Astraya,f,19.87265
Astrea,f,66.50483
Astreia,f,5.85528
Astreya,f,4.97635
Astri,f,52.66326
Astria,f,61.645489999999995
Astrid,f,10704.4881
Astrid,m,8.0
Astride,f,5.93334
Astrin,f,7.8384
Astro,m,160.29892
Astry,f,14.895150000000001
Astryd,f,112.4131
Astyn,f,53.73392
Astyn,m,23.83117
Asu,f,4.9748
Asucena,f,437.0776
Asude,f,5.0
Asuka,f,106.86508
Asul,f,4.96865
Asun,m,9.0
Asuna,f,195.12133
Asuncion,f,67.153
Asuncion,m,64.14758
Asunta,f,1.1455
Asusena,f,676.07909
Asuzena,f,84.22642
Aswad,m,123.56396
Aswan,f,4.9726
Aswath,m,4.9643999999999995
Aswell,m,0.16854999999999998
Aswin,m,4.96585
Asya,f,2082.30051
Asyah,f,237.40878
Asyah,m,11.96066
Asyana,f,4.9652
Asyia,f,78.37731
Asyiah,f,35.78363
Asyiah,m,4.97
Asyn,m,4.9719
Asyra,f,5.9630399999999995
Asyria,f,69.50124
Aszia,f,16.80086
Aszure,f,4.8618
Ata,m,282.99809
Atahan,m,9.90615
Atai,m,12.95303
Ataja,f,5.94552
Atakan,m,6.91376
Atal,m,14.9359
Atalanta,f,4.9589
Atalaya,f,212.95034
Atalee,f,56.682089999999995
Ataleigh,f,5.96784
Atalia,f,804.09727
Ataliah,f,10.935089999999999
Atalie,f,902.34296
Ataly,f,14.9169
Atalya,f,131.09001
Atanacio,m,243.90767
Atanya,f,5.83416
Atara,f,1086.44329
Atarah,f,780.20569
Atari,f,47.256159999999994
Atari,m,82.63209
Atasha,f,210.77357
Atasia,f,21.76464
Atavia,f,222.4055
Atavion,m,20.82302
Ataya,f,87.18883
Ateeb,m,6.95016
Atef,m,10.84825
Atem,m,46.742450000000005
Aten,m,28.81554
Atena,f,23.86345
Atenas,f,24.65928
Atenea,f,71.69752
Ater,m,4.9572
Ates,m,4.9671
Atesha,f,4.8739
Atha,f,417.03787
Atha,m,20.453409999999998
Athala,f,0.49095
Athalee,f,13.41171
Athaleen,f,2.5023799999999996
Athalene,f,16.54156
Athaleyah,f,4.9732
Athalia,f,684.40067
Athaliah,f,235.75292
Athalie,f,66.52493
Athan,m,1953.93067
Athanasia,f,507.22739
Athanasios,m,1184.58044
Athanasius,m,187.78912
Athaniel,m,22.828049999999998
Athar,f,17.97635
Athara,f,5.0
Atharv,m,1741.8345199999999
Atharva,m,892.9636
Atharvreddy,m,16.93028
Athea,f,276.14063
Atheana,f,16.81035
Atheena,f,226.27468
Atheer,f,19.9004
Athel,f,12.70063
Athel,m,76.74461
Athelene,f,30.2509
Athelia,f,21.08146
Atheline,f,0.43533
Athen,m,630.89671
Athena,f,43630.90446
Athenamarie,f,9.94505
Athenarose,f,22.876939999999998
Athene,f,64.78801
Athenea,f,85.54897
Athenia,f,111.50525999999999
Athenna,f,56.739000000000004
Athens,f,34.84116
Athens,m,136.16718
Ather,f,2.47136
Ather,m,4.03622
Atherine,f,36.662459999999996
Atherton,m,0.26364
Athie,f,2.472
Athieng,f,5.96976
Athina,f,833.92165
Athira,f,112.47459
Athiran,m,43.783100000000005
Athiyan,m,15.90742
Athlee,f,1.4285
Athleen,f,44.44048
Athlene,f,6.7909
Athlyn,f,0.053099999999999994
Athol,m,17.14246
Athon,m,10.91655
Athony,m,485.33835
Athos,m,22.68808
Athreya,m,9.93485
Athryn,f,9.836400000000001
Athulya,f,14.92005
Athylene,f,0.24209999999999998
Athyna,f,89.53472000000001
Athziri,f,524.57428
Athziry,f,362.69119
Atia,f,381.55182
Atiana,f,564.97446
Atianna,f,187.61961
Atiba,f,4.86805
Atiba,m,353.27123
Atie,f,4.91205
Atif,m,463.40855
Atifa,f,9.94435
Atiim,m,17.96344
Atika,f,68.37187
Atiksh,m,58.5878
Atilano,m,123.83914
Atilio,m,0.2826
Atilla,m,96.95743
Atina,f,219.68766
Atinuke,f,4.968
Atiq,m,4.96875
Atira,f,289.26063
Atisha,f,121.48434
Atit,m,5.828939999999999
Ativa,f,6.85216
Atiya,f,1364.88759
Atiyah,f,231.13505
Atiyana,f,66.54187
Atiyanna,f,5.9607
Atiye,f,15.94642
Atiyya,f,8.91828
Atiyyah,f,9.9297
Atla,f,7.0
Atlai,m,41.65986
Atlan,m,30.85078
Atlanna,f,12.93304
Atlanta,f,641.57623
Atlantis,f,503.93541
Atlantis,m,54.60239
Atlas,f,780.7957
Atlas,m,14385.93215
Atlean,f,34.52296
Atlee,f,581.89953
Atlee,m,994.52347
Atleigh,f,275.56124
Atley,f,717.2058099999999
Atley,m,526.09436
Atli,f,5.97162
Atli,m,16.92815
Atlie,f,5.0
Atline,f,0.88515
Atlis,m,15.899830000000001
Atlus,m,26.94942
Atlys,f,4.9739
Atlys,m,10.0
Atnhony,m,9.73015
Ato,m,53.33773
Atoli,f,4.9708000000000006
Atom,m,938.76641
Atong,f,14.937899999999999
Atonia,f,17.30313
Atonio,m,12.52369
Atonya,f,79.92014
Atoria,f,14.8936
Atosha,f,16.64509
Atoya,f,149.7945
Atravion,m,4.9572
Atrayu,m,27.789340000000003
Atreal,m,15.85845
Atreau,m,4.94775
Atreaus,m,4.96875
Atreju,m,5.95458
Atrell,m,5.95116
Atreo,m,4.964799999999999
Atreu,m,4.964
Atreus,m,1715.58066
Atreya,f,40.82757
Atreya,m,31.77665
Atreyu,m,2384.45544
Atreyus,m,43.80755
Atri,m,4.97
Atrice,f,1.2339
Atricia,f,4.8477
Atrick,m,12.50157
Atrina,f,17.74972
Atrisa,f,4.9739
Atsuko,f,2.03444
Atsushi,m,48.18733
Atta,f,0.31095
Atta,m,11.80643
Attache,f,5.90892
Attalia,f,37.81687
Attalie,f,84.70303
Attallah,f,59.35976
Atthew,m,186.72646
Attia,f,6.95611
Attiana,f,12.9159
Attica,f,41.646879999999996
Atticus,f,92.53846999999999
Atticus,m,14563.47328
Attie,f,53.02478
Attikus,m,228.65579
Attila,m,598.46599
Attilio,m,341.42708
Attis,m,20.85515
Attison,f,46.70162
Attiya,f,9.904399999999999
Attiyya,f,10.830169999999999
Attlee,f,4.9739
Attley,f,8.95176
Attley,m,5.95902
Attoria,f,18.873269999999998
Atul,m,205.08733999999998
Atum,m,18.9325
Atward,m,0.359
Atwell,m,21.280739999999998
Atwood,m,113.9306
Atyana,f,36.73159
Atyanna,f,12.914850000000001
Atyia,f,14.6832
Atzel,m,191.64731
Atzhiri,f,26.81777
Atzhiry,f,10.927
Atzi,f,163.2767
Atzimba,f,9.9111
Atzin,f,21.84571
Atzin,m,110.12196
Atziri,f,595.2990599999999
Atziry,f,473.02279
Auberon,m,23.87942
Aubert,m,14.949639999999999
Aubery,f,97.42537
Aubery,m,288.92051
Aubie,f,0.39344999999999997
Aubie,m,6.325810000000001
Aubin,f,10.883140000000001
Aubin,m,48.62806
Aubra,f,33.754239999999996
Aubra,m,79.48255
Aubray,f,17.65402
Aubre,f,773.5516700000001
Aubre,m,14.8616
Aubrea,f,425.4808
Aubreah,f,4.9704
Aubreana,f,228.40645999999998
Aubreanna,f,437.94948
Aubreauna,f,4.9708000000000006
Aubree,f,46786.92756
Aubree,m,55.501549999999995
Aubreeana,f,29.82802
Aubreeann,f,13.91768
Aubreeanna,f,38.77552
Aubreella,f,11.93104
Aubreelynn,f,51.70527
Aubreerose,f,15.91451
Aubreey,f,4.9732
Aubrei,f,713.87677
Aubreigh,f,1418.77683
Aubrelle,f,23.87372
Aubren,f,29.79815
Aubren,m,10.92208
Aubreona,f,4.96725
Aubreonna,f,27.82715
Aubrey,f,125118.66843
Aubrey,m,18887.11984
Aubreyana,f,295.11723
Aubreyann,f,45.72864
Aubreyanna,f,369.56243
Aubreyella,f,50.71488
Aubreyelle,f,4.97115
Aubreyjo,f,4.9716
Aubreylynn,f,30.824289999999998
Aubreyona,f,16.89702
Aubreyonna,f,16.89019
Aubreyrose,f,42.76995
Aubri,f,4755.3719
Aubria,f,165.74633
Aubriahna,f,6.958559999999999
Aubriana,f,3246.18669
Aubrianah,f,35.78347
Aubriann,f,9.937850000000001
Aubrianna,f,4457.37777
Aubriannah,f,21.87492
Aubrianne,f,162.6997
Aubriauna,f,64.60078
Aubriaunna,f,4.9716
Aubrie,f,14465.48087
Aubrieana,f,15.90418
Aubrieanna,f,25.84036
Aubriee,f,263.53833
Aubriegh,f,78.54048
Aubriel,f,341.00052999999997
Aubriela,f,16.929859999999998
Aubriell,f,4.9748
Aubriella,f,3547.95698
Aubrielle,f,4451.19576
Aubrii,f,282.40378
Aubrilyn,f,9.942450000000001
Aubrin,f,15.899809999999999
Aubrina,f,97.42222
Aubriona,f,37.77492
Aubrionna,f,151.09745999999998
Aubriyana,f,14.91565
Aubry,f,2934.90674
Aubry,m,925.09595
Aubryana,f,309.10434
Aubryanna,f,295.19067
Aubrye,f,40.752449999999996
Aubryella,f,26.84603
Aubryelle,f,15.909320000000001
Aubryn,f,464.33154
Aubrynn,f,167.06471
Auburn,f,1232.40722
Auburn,m,356.85557
Aubyn,f,36.66831
Aud,m,0.67723
Auda,f,26.7488
Auddie,m,6.0846800000000005
Aude,f,4.94445
Audean,f,5.58777
Audee,f,9.940449999999998
Audel,m,224.6855
Audelia,f,538.83024
Audelina,f,4.97635
Audelio,m,4.9384
Audeliz,m,5.78154
Audell,f,3.14065
Audella,f,0.053099999999999994
Audemar,m,11.95625
Auden,f,761.05645
Auden,m,1618.69892
Audene,f,16.26442
Audery,f,361.18337
Audette,f,6.57916
Audey,m,10.55229
Audi,f,192.8484
Audi,m,132.54561999999999
Audia,f,61.439229999999995
Audiana,f,44.73379
Audianna,f,91.47109999999999
Audie,f,761.75555
Audie,m,3331.55015
Audiel,m,78.2591
Audin,f,10.0
Audin,m,24.83295
Audine,f,66.29723
Audio,m,5.9568
Audis,m,5.61922
Audley,f,0.88515
Audley,m,317.4201
Audna,f,0.58077
Audon,m,49.83658
Audra,f,22420.43813
Audra,m,72.12935999999999
Audrae,f,10.97212
Audranna,f,4.9279
Audray,f,30.40781
Audraya,f,7.95384
Audre,f,542.38061
Audre,m,38.0001
Audrea,f,1899.83573
Audreana,f,269.41029
Audreanna,f,541.50981
Audreauna,f,6.89906
Audree,f,3136.98367
Audreena,f,80.51633
Audrei,f,33.8307
Audreigh,f,39.77813
Audren,m,6.0
Audrena,f,118.97524
Audrene,f,25.302960000000002
Audreona,f,4.9279
Audresha,f,18.78891
Audrey,f,228390.20648
Audrey,m,1471.58277
Audreya,f,16.71256
Audreyana,f,249.31781999999998
Audreyann,f,13.91197
Audreyanna,f,402.60069
Audreyna,f,4.97005
Audreyonna,f,4.9315999999999995
Audreyrose,f,16.85324
Audri,f,1250.6045
Audria,f,1026.77479
Audriana,f,5057.68605
Audrianna,f,4709.4475999999995
Audrianne,f,26.769019999999998
Audriauna,f,46.5789
Audriaunna,f,4.968
Audric,m,485.96977
Audrick,m,88.41902999999999
Audrie,f,3385.01238
Audrie,m,0.8301999999999999
Audrieana,f,4.93845
Audrieanna,f,54.36865
Audriel,f,10.93798
Audriel,m,5.0
Audriella,f,173.08987
Audrielle,f,278.51112
Audriena,f,23.8543
Audrienna,f,18.80756
Audrienne,f,16.05083
Audrii,f,4.97115
Audrik,m,12.91611
Audrina,f,8307.99337
Audrinah,f,16.89731
Audrinna,f,216.75672
Audriona,f,13.8442
Audrionna,f,93.11876000000001
Audris,f,100.7125
Audrone,f,4.683450000000001
Audry,f,2724.8994900000002
Audry,m,184.61747
Audryana,f,104.28899
Audryanna,f,129.95674
Audryna,f,162.0231
Audrynna,f,10.933679999999999
Audun,m,4.96875
Audvik,m,18.87511
Audwin,m,322.82058
Audy,f,0.5380699999999999
Audy,m,198.11028
Audyn,f,116.49788000000001
Audyn,m,9.93405
Augden,m,4.9719
Auggie,m,152.39599
Augie,f,0.49095
Augie,m,574.6335300000001
Augus,m,33.77525
August,f,5304.29399
August,m,39409.50539
Augusta,f,4404.24859
Augusta,m,875.65073
Augustas,m,35.68923
Auguste,f,12.88196
Auguste,m,356.0259
Augusten,m,114.19472
Auguster,m,9.779060000000001
Augustin,m,3177.62316
Augustina,f,1511.73566
Augustine,f,1996.28383
Augustine,m,11002.42222
Augustino,m,284.89071
Augustis,m,4.951499999999999
Augusto,m,1452.47669
Augustus,f,0.8468
Augustus,m,14316.9714
Augustyn,m,19.873379999999997
Auja,f,41.6307
Aujah,f,9.932849999999998
Aujanae,f,186.56572
Aujanai,f,4.96075
Aujane,f,10.9118
Aukai,m,79.37345
Aukeem,m,4.8727
Aukievah,f,9.9215
Aul,m,44.00287
Aula,f,4.9279
Aulani,f,847.38261
Aulbree,f,4.9726
Aulbrey,f,12.92303
Aulda,f,1.6320999999999999
Aulden,m,88.51081
Aulelei,f,28.86964
Aulene,f,1.3423699999999998
Auley,m,9.94065
Aulii,f,36.762460000000004
Auline,f,5.51683
Aulona,f,5.9607
Aulora,f,150.22984
Aulton,m,27.7314
Aum,m,228.3645
Aumi,m,4.9643999999999995
Aumya,f,4.96725
Aun,m,26.808030000000002
Auna,f,522.75855
Aunah,f,12.925529999999998
Aunalee,f,45.728
Aunaleigh,f,9.94125
Aundra,f,403.6618
Aundra,m,784.15059
Aundrae,m,25.03244
Aundray,m,202.20261
Aundraya,f,99.36717
Aundre,m,1235.65324
Aundrea,f,4642.4995
Aundrea,m,169.80127
Aundreah,f,5.9630399999999995
Aundreia,f,4.78745
Aundrey,f,4.7454
Aundrey,m,302.23429
Aundreya,f,131.00162
Aundria,f,756.8754700000001
Aune,f,21.65944
Auner,m,31.77587
Aunestee,f,4.9748
Aunesti,f,180.05898
Aunesty,f,286.31648
Aung,m,67.54109
Aungelique,f,23.70375
Auni,f,14.939599999999999
Aunica,f,113.23414
Aunika,f,360.47148
Aunisti,f,16.90107
Aunisty,f,114.34027
Auniya,f,9.9315
Aunjel,f,4.96965
Aunna,f,426.50801
Aunnika,f,4.9663
Aunusti,f,6.0
Aunya,f,118.97507
Aunyae,f,37.67852
Aunye,f,26.782200000000003
Aunystee,f,12.96689
Aunyx,f,6.0
Aunyx,m,11.96066
Aura,f,3468.15793
Aura,m,5.0
Aurabella,f,18.89792
Auraelia,f,5.97162
Aurah,f,4.9748
Auralee,f,11.79822
Auralia,f,46.75388
Aurash,m,12.67313
Auraya,f,4.9704
Aurbree,f,41.76843
Aurea,f,1090.08966
Aureana,f,9.924800000000001
Aureanna,f,9.91075
Auree,f,60.72775
Aurel,f,3.6883600000000003
Aurel,m,38.99463
Aurele,m,4.59532
Aureli,f,4.9716
Aurelia,f,10992.68487
Aurelian,m,60.74468
Aureliana,f,61.660199999999996
Aureliano,m,553.52277
Aurelie,f,461.8025
Aurelien,m,21.86426
Aurelio,f,5.86752
Aurelio,m,6236.29095
Aurelius,m,1054.95362
Aurella,f,6.394270000000001
Aurelle,f,6.0
Aurellia,f,53.76044
Aurelya,f,5.96592
Auren,f,39.307520000000004
Auren,m,80.43687
Aureo,m,4.86515
Aureon,f,9.9114
Auretta,f,0.39344999999999997
Aureus,m,13.9096
Aurey,f,9.94125
Auri,f,779.83471
Auri,m,50.7198
Auria,f,1123.2251099999999
Auriah,f,103.46982
Aurian,f,10.91206
Aurian,m,5.95902
Auriana,f,681.20141
Aurianna,f,705.28949
Auric,m,15.88813
Aurick,m,40.71429
Aurie,f,373.62633999999997
Auriel,f,821.71804
Auriel,m,82.46727
Auriela,f,7.0
Auriella,f,433.93725
Aurielle,f,939.65421
Aurieona,f,9.8889
Aurik,m,21.890169999999998
Auril,f,4.9652
Aurilla,f,21.195059999999998
Aurin,m,4.9653
Aurion,f,29.732
Aurion,m,30.79069
Auriona,f,4.9589
Aurionna,f,12.91644
Auriya,f,35.8023
Auriyah,f,47.74595
Auriyana,f,13.91286
Auro,m,5.0
Auroara,f,36.7952
Aurohom,m,15.37107
Auron,m,619.66695
Aurora,f,72315.84478
Aurora,m,46.56797
Auroragrace,f,4.9732
Aurorah,f,230.78562
Auroralee,f,4.97205
Auroralynn,f,4.9708000000000006
Aurorarose,f,14.92505
Aurore,f,93.85421
Auroura,f,9.94365
Aurra,f,4.97115
Aurther,m,141.92231999999998
Aurthor,m,7.00432
Aurthur,m,260.38925
Aurum,m,14.95504
Aury,f,161.04973999999999
Aury,m,4.8727
Aurya,f,16.91458
Auryana,f,10.92499
Auryanna,f,12.92094
Auryn,f,40.778890000000004
Auryn,m,102.38618
Ausar,m,247.23427
Ausbon,m,1.2809499999999998
Ausby,m,0.2701
Ausencio,m,58.07904
Auset,f,198.90696
Ausha,f,262.22453
Ausia,f,4.9279
Ausie,m,0.55975
Ausitn,m,29.52834
Auslynn,f,5.96976
Austa,f,5.3332
Austan,m,194.11154
Austeja,f,6.95415
Austen,f,1128.49045
Austen,m,7781.28228
Austi,f,19.7107
Austin,f,5244.87916
Austin,m,410464.18133
Austina,f,103.59376
Austine,f,133.58728
Austine,m,150.09775
Austinjames,m,36.52789
Austinjohn,m,10.82722
Austinlee,m,14.7563
Austinmichael,m,32.488659999999996
Austinn,m,27.515629999999998
Austintyler,m,10.816939999999999
Auston,m,3205.65454
Australia,f,187.03232
Australia,m,0.45957
Austreberto,m,15.47215
Austria,f,16.81792
Austun,m,48.18047
Austyn,f,4321.83549
Austyn,m,4912.84224
Austynn,f,348.03177999999997
Autavia,f,4.95225
Authar,m,4.00909
Auther,f,7.6272
Auther,m,996.35498
Autherine,f,46.17387
Author,m,1023.8070700000001
Authur,m,1257.1332
Autiana,f,47.62814
Autianna,f,7.9476
Autie,f,2.55961
Autie,m,4.27554
Autin,m,10.67709
Autis,m,1.34565
Autmn,f,10.91698
Autom,f,9.92465
Automn,f,5.94552
Autra,f,2.87315
Autrey,f,7.19419
Autrey,m,117.59851
Autry,f,155.85814
Autry,m,845.83596
Auttum,f,4.9663
Auttumn,f,4.96725
Autum,f,3233.9101
Autume,f,10.922139999999999
Autumm,f,128.63577
Autumn,f,135526.3503
Autumn,m,307.33406
Autumne,f,61.08358
Autumnmarie,f,4.9748
Autumnn,f,36.77678
Autumnrayne,f,4.9726
Autumnrose,f,143.20849
Autunm,f,12.8708
Auturo,m,16.053539999999998
Autym,f,73.52409
Autymn,f,353.90201
Autzen,m,12.915579999999999
Auviana,f,16.8965
Auvianna,f,4.97205
Auzhane,f,21.78832
Auzie,m,0.21894999999999998
Av,m,0.45075
Ava,f,310692.54557
Ava,m,319.98338
Avaa,f,81.61145
Avaah,f,5.96592
Avaan,m,49.71403
Avaani,f,17.93928
Avabella,f,103.38794
Avabelle,f,44.74055
Avaclaire,f,58.652319999999996
Avacyn,f,341.35325
Avadna,f,0.37314
Avae,f,12.927309999999999
Avaeah,f,30.877789999999997
Avaeh,f,131.31065
Avaelizabeth,f,14.912799999999999
Avaeya,f,40.88498
Avaeyah,f,23.90953
Avagail,f,109.39259
Avagrace,f,508.20844
Avah,f,6408.345859999999
Avahlyn,f,4.9708000000000006
Avahlynn,f,21.87513
Avaia,f,53.76093
Avaiah,f,174.12716
Avaiya,f,102.51657
